Suburb,Distance,Lattitude,Longtitude,Price,,,
Balwyn,9.7,-37.8071,145.0908,3250000,,,
Balwyn,9.7,-37.8124,145.0916,806000,,,
Balwyn,9.7,-37.8051,145.1016,4000000,,,
Balwyn,9.7,-37.8134,145.0972,1215000,,,
Balwyn,9.7,-37.8061,145.0801,2250000,,,
Balwyn,9.7,-37.8092,145.0778,812000,,,
Balwyn,9.7,-37.8162,145.0771,1140000,,,
Balwyn,9.7,-37.807,145.0635,2330000,,,
Balwyn,9.7,-37.8048,145.0708,2800000,,,
Balwyn,9.7,-37.8152,145.0843,605000,,,
Balwyn,9.7,-37.8056,145.0788,1255000,,,
Balwyn,9.7,-37.8074,145.0826,1850000,,,
Balwyn,9.7,-37.8125,145.0901,805000,,,
Balwyn,9.7,-37.8065,145.065,700000,,,
Balwyn,9.7,-37.8055,145.0699,2130000,,,
Balwyn,9.7,-37.8162,145.0841,500000,,,
Balwyn,9.7,-37.814,145.0966,2125000,,,
Balwyn,9.7,-37.8032,145.0693,1800000,,,
Balwyn,9.7,-37.8116,145.0724,635000,,,
Balwyn,9.7,-37.8144,145.0993,526000,,,
Balwyn,9.7,-37.8125,145.0775,390000,,,
Balwyn,9.7,-37.8013,145.0652,905000,,,
Balwyn,9.7,-37.8044,145.1006,1750000,,,
Balwyn,9.7,-37.8112,145.0881,760000,,,
Balwyn,9.7,-37.8088,145.0991,3180000,,,
Balwyn,9.7,-37.8125,145.0849,1367000,,,
Balwyn,9.7,-37.8063,145.0705,3600000,,,
Balwyn,9.7,-37.8096,145.0735,2550000,,,
Balwyn,9.7,-37.8042,145.1042,1400000,,,
Balwyn,9.7,-37.8157,145.0795,3270000,,,
Balwyn,9.7,-37.8122,145.0879,625000,,,
Balwyn,9.7,-37.8061,145.0878,700000,,,
Balwyn,9.7,-37.8117,145.0775,1860000,,,
Balwyn,9.7,-37.8068,145.0786,2730000,,,
Balwyn,9.7,-37.8116,145.0789,2020000,,,
Balwyn,9.7,-37.8152,145.0839,460000,,,
Balwyn,9.7,-37.8068,145.0827,2250000,,,
Balwyn,9.7,-37.8123,145.0821,1053000,,,
Balwyn,9.7,-37.8161,145.0772,1800000,,,
Balwyn,9.7,-37.8106,145.0848,1472000,,,
Balwyn,9.7,-37.8036,145.0715,2120000,,,
Balwyn,9.7,-37.8044,145.0853,1910000,,,
Balwyn,9.7,-37.8134,145.081,754000,,,
Balwyn,9.7,-37.8025,145.0665,3000000,,,
Balwyn,9.7,-37.8039,145.0714,3400000,,,
Balwyn,9.7,-37.8149,145.0747,2188000,,,
Balwyn,9.7,-37.8092,145.0789,755000,,,
Balwyn,9.7,-37.815,145.076,2900000,,,
Balwyn,9.7,-37.8135,145.0995,3290000,,,
Balwyn,9.7,-37.8095,145.0782,2665000,,,
Balwyn,9.7,-37.8027,145.0694,1801000,,,
Balwyn,9.7,-37.8056,145.071,2410000,,,
Balwyn,9.7,-37.8147,145.084,650000,,,
Balwyn,9.7,-37.8054,145.0771,2275000,,,
Balwyn,9.7,-37.8131,145.1,2810000,,,
Balwyn,9.7,-37.8164,145.0846,1385000,,,
Balwyn,9.7,-37.8039,145.0631,2000000,,,
Balwyn,9.7,-37.8057,145.0825,1900000,,,
Balwyn,9.7,-37.8161,145.0748,3401000,,,
Balwyn,9.7,-37.8056,145.0688,1750000,,,
Balwyn,9.7,-37.8058,145.0882,4000000,,,
Balwyn,9.7,-37.8161,145.0809,1100000,,,
Balwyn,9.7,-37.8028,145.0768,3020000,,,
Balwyn,9.7,-37.8167,145.0797,2950000,,,
Balwyn,9.7,-37.8058,145.0627,2450000,,,
Balwyn,9.7,-37.8037,145.0636,1912000,,,
Balwyn,9.7,-37.812,145.0876,730000,,,
Balwyn,9.7,-37.8049,145.0748,3900000,,,
Balwyn,9.7,-37.8075,145.1011,1500000,,,
Balwyn,9.7,-37.8058,145.0781,1850000,,,
Balwyn,9.7,-37.8099,145.0792,1700000,,,
Balwyn,9.7,-37.8092,145.1016,1010000,,,
Balwyn North,9.2,-37.7966,145.1021,1315000,,,
Balwyn North,9.2,-37.7939,145.0789,1500000,,,
Balwyn North,9.2,-37.8014,145.0892,3230000,,,
Balwyn North,9.2,-37.7912,145.085,1080000,,,
Balwyn North,9.2,-37.7923,145.1029,1350000,,,
Balwyn North,9.2,-37.7917,145.0868,1905000,,,
Balwyn North,9.2,-37.7907,145.0907,3300000,,,
Balwyn North,9.2,-37.7988,145.0726,1900000,,,
Balwyn North,9.2,-37.8002,145.0949,2251000,,,
Balwyn North,9.2,-37.7906,145.0788,2205000,,,
Balwyn North,9.2,-37.7947,145.1035,1265000,,,
Balwyn North,9.2,-37.7938,145.0732,2000000,,,
Balwyn North,9.2,-37.7856,145.0918,1750000,,,
Balwyn North,9.2,-37.7862,145.0781,1450000,,,
Balwyn North,9.2,-37.7959,145.0787,2614000,,,
Balwyn North,9.2,-37.7944,145.1028,1825000,,,
Balwyn North,9.2,-37.7954,145.0838,2550000,,,
Balwyn North,9.2,-37.7863,145.0905,1570000,,,
Balwyn North,9.2,-37.804,145.0951,3250000,,,
Balwyn North,9.2,-37.7898,145.079,1750000,,,
Balwyn North,9.2,-37.7893,145.092,1150000,,,
Balwyn North,9.2,-37.7851,145.0957,1575000,,,
Balwyn North,9.2,-37.8021,145.0985,1505000,,,
Balwyn North,9.2,-37.798,145.1007,1572000,,,
Balwyn North,9.2,-37.784,145.0878,1500000,,,
Balwyn North,9.2,-37.7982,145.0688,1400000,,,
Balwyn North,9.2,-37.7851,145.0775,1750000,,,
Balwyn North,9.2,-37.8025,145.0843,1850000,,,
Balwyn North,9.2,-37.7977,145.1037,1480000,,,
Balwyn North,9.2,-37.8007,145.1002,1400000,,,
Balwyn North,9.2,-37.7822,145.0907,2130000,,,
Balwyn North,9.2,-37.7933,145.0672,1050000,,,
Balwyn North,9.2,-37.802,145.0797,3690000,,,
Balwyn North,9.2,-37.7843,145.0891,1740000,,,
Balwyn North,9.2,-37.7981,145.0904,2575000,,,
Balwyn North,9.2,-37.783,145.0926,1388800,,,
Balwyn North,9.2,-37.7943,145.083,1702000,,,
Balwyn North,9.2,-37.7841,145.0953,1800000,,,
Balwyn North,9.2,-37.7975,145.0716,2910000,,,
Balwyn North,9.2,-37.7941,145.1042,1400000,,,
Balwyn North,9.2,-37.8008,145.104,860000,,,
Balwyn North,9.2,-37.7871,145.0843,1670000,,,
Balwyn North,9.2,-37.8023,145.0976,1500000,,,
Balwyn North,9.2,-37.7868,145.0677,2200000,,,
Balwyn North,9.2,-37.794,145.1019,1350000,,,
Balwyn North,9.2,-37.7928,145.1006,2070000,,,
Balwyn North,9.2,-37.7945,145.0667,1300000,,,
Balwyn North,9.2,-37.7935,145.0865,1700000,,,
Balwyn North,9.2,-37.7971,145.0672,1750000,,,
Balwyn North,9.2,-37.7832,145.0779,980000,,,
Balwyn North,9.2,-37.7949,145.1014,1230000,,,
Balwyn North,9.2,-37.7898,145.0967,2600000,,,
Balwyn North,9.2,-37.7889,145.0904,1950000,,,
Balwyn North,9.2,-37.7907,145.0916,1750000,,,
Balwyn North,9.2,-37.796,145.0984,2000000,,,
Balwyn North,9.2,-37.7951,145.0696,1480000,,,
Balwyn North,9.2,-37.7964,145.086,3000000,,,
Balwyn North,9.2,-37.7956,145.0829,1818000,,,
Balwyn North,9.2,-37.7992,145.0907,2170000,,,
Balwyn North,9.2,-37.7988,145.089,2525000,,,
Balwyn North,9.2,-37.797,145.086,3360000,,,
Balwyn North,9.2,-37.7885,145.0854,1620000,,,
Balwyn North,9.2,-37.7982,145.0816,1903000,,,
Balwyn North,9.2,-37.7879,145.0929,1712000,,,
Balwyn North,9.2,-37.8002,145.0999,1720000,,,
Balwyn North,9.2,-37.7908,145.101,1670000,,,
Balwyn North,9.2,-37.7945,145.067,1350000,,,
Balwyn North,9.2,-37.7835,145.0883,1675000,,,
Balwyn North,9.2,-37.7987,145.0788,1680000,,,
Balwyn North,9.2,-37.7976,145.0684,1800000,,,
Balwyn North,9.2,-37.8005,145.0986,1550000,,,
Balwyn North,9.2,-37.7961,145.0859,4000000,,,
Balwyn North,9.2,-37.7968,145.0873,2900000,,,
Balwyn North,9.2,-37.7982,145.0903,2205000,,,
Balwyn North,9.2,-37.7955,145.0694,1137000,,,
Balwyn North,9.2,-37.796,145.0696,2100000,,,
Balwyn North,9.2,-37.7867,145.0718,1389000,,,
Balwyn North,9.2,-37.7935,145.0679,685000,,,
Balwyn North,9.2,-37.8022,145.0775,1900000,,,
Balwyn North,9.2,-37.7846,145.0935,1335000,,,
Balwyn North,9.2,-37.7867,145.0797,1600000,,,
Balwyn North,9.2,-37.7938,145.0675,1830000,,,
Balwyn North,9.2,-37.7841,145.0953,1900000,,,
Balwyn North,9.2,-37.7832,145.0796,1500000,,,
Balwyn North,9.2,-37.7953,145.0712,735000,,,
Balwyn North,9.2,-37.7996,145.0959,1040000,,,
Balwyn North,9.2,-37.7882,145.0882,1520000,,,
Balwyn North,9.2,-37.7997,145.0993,1250000,,,
Balwyn North,9.2,-37.7842,145.0921,1900000,,,
Balwyn North,9.2,-37.7854,145.0869,1875000,,,
Balwyn North,9.2,-37.7839,145.0954,1530000,,,
Balwyn North,9.2,-37.786,145.0886,1700000,,,
Balwyn North,9.2,-37.8028,145.0828,1238000,,,
Balwyn North,9.2,-37.7982,145.0839,1320000,,,
Balwyn North,9.2,-37.7961,145.0808,560000,,,
Balwyn North,9.2,-37.7895,145.0985,1651000,,,
Balwyn North,9.2,-37.7868,145.0677,1920000,,,
Balwyn North,9.2,-37.7898,145.1021,1560000,,,
Balwyn North,9.2,-37.7923,145.1029,1550000,,,
Balwyn North,9.2,-37.7893,145.092,1038000,,,
Balwyn North,9.2,-37.7975,145.0961,1660000,,,
Balwyn North,9.2,-37.7908,145.0991,1260000,,,
Balwyn North,9.2,-37.8002,145.07,2000000,,,
Balwyn North,9.2,-37.7985,145.0707,2155000,,,
Balwyn North,9.2,-37.7936,145.0697,1225000,,,
Balwyn North,9.2,-37.7993,145.0869,2150000,,,
Balwyn North,9.2,-37.7938,145.0838,1770000,,,
Balwyn North,9.2,-37.7938,145.0666,691500,,,
Balwyn North,9.2,-37.7998,145.0862,1836000,,,
Bentleigh,13,-37.9165,145.0259,636000,,,
Bentleigh,13,-37.925,145.046,1275000,,,
Bentleigh,13,-37.9273,145.0479,875000,,,
Bentleigh,13,-37.9336,145.043,895000,,,
Bentleigh,13,-37.9207,145.0479,1550000,,,
Bentleigh,13,-37.9305,145.0449,1420000,,,
Bentleigh,13,-37.9311,145.0428,1425000,,,
Bentleigh,13,-37.9204,145.0443,851000,,,
Bentleigh,13,-37.9272,145.0406,1222500,,,
Bentleigh,13,-37.9232,145.0502,1260000,,,
Bentleigh,13,-37.9155,145.0401,2700000,,,
Bentleigh,13,-37.9172,145.0421,900000,,,
Bentleigh,13,-37.922,145.0302,1100000,,,
Bentleigh,13,-37.9269,145.047,1005000,,,
Bentleigh,13,-37.9149,145.0254,1317500,,,
Bentleigh,13,-37.9332,145.045,360000,,,
Bentleigh,13,-37.9278,145.0337,1435000,,,
Bentleigh,13,-37.9263,145.04,1110000,,,
Bentleigh,13,-37.9166,145.0314,2435000,,,
Bentleigh,13,-37.9134,145.0263,1500000,,,
Bentleigh,13,-37.9318,145.0474,1300000,,,
Bentleigh,13,-37.9247,145.0287,855000,,,
Bentleigh,13,-37.9199,145.0477,1125000,,,
Bentleigh,13,-37.9321,145.0472,1135000,,,
Bentleigh,13,-37.9344,145.0481,867000,,,
Bentleigh,13,-37.9291,145.0472,1328000,,,
Bentleigh,13,-37.9279,145.031,1340000,,,
Bentleigh,13,-37.9252,145.0494,1155000,,,
Bentleigh,13,-37.9267,145.043,1275000,,,
Bentleigh,13,-37.9193,145.0438,770000,,,
Bentleigh,13,-37.9243,145.0376,855000,,,
Bentleigh,13,-37.9292,145.0341,1100000,,,
Bentleigh,13,-37.9245,145.0336,650000,,,
Bentleigh,13,-37.924,145.0504,1815000,,,
Bentleigh,13,-37.9132,145.0251,2255000,,,
Bentleigh,13,-37.929,145.0464,1470000,,,
Bentleigh,13,-37.9158,145.0379,420000,,,
Bentleigh,13,-37.9274,145.031,855000,,,
Bentleigh,13,-37.9149,145.0252,1450000,,,
Bentleigh,13,-37.9256,145.0497,1200000,,,
Bentleigh,13,-37.9163,145.0324,1860000,,,
Bentleigh,13,-37.9326,145.0387,725000,,,
Bentleigh,13,-37.9282,145.0367,1293000,,,
Bentleigh,13,-37.9203,145.048,1390000,,,
Bentleigh,13,-37.9316,145.0454,1400000,,,
Bentleigh,13,-37.9317,145.0469,1328000,,,
Bentleigh,13,-37.9326,145.0441,1247000,,,
Bentleigh,13,-37.933,145.0466,1311000,,,
Bentleigh,13,-37.9187,145.0461,1100000,,,
Bentleigh,13,-37.9228,145.0476,1327500,,,
Bentleigh,13,-37.9149,145.0469,1560000,,,
Bentleigh,13,-37.9256,145.0374,1370000,,,
Bentleigh,13,-37.921,145.0411,1100000,,,
Bentleigh,13,-37.9152,145.0244,1385000,,,
Bentleigh,13,-37.9287,145.0461,1275000,,,
Bentleigh,13,-37.9286,145.0495,1095000,,,
Bentleigh,13,-37.9257,145.0501,797500,,,
Bentleigh,13,-37.9173,145.0359,725000,,,
Bentleigh,13,-37.9317,145.0352,825000,,,
Bentleigh,13,-37.9289,145.0478,1235000,,,
Bentleigh,13,-37.9168,145.04,1600000,,,
Bentleigh,13,-37.9315,145.0445,1165000,,,
Bentleigh,13,-37.9215,145.0505,1355000,,,
Bentleigh,13,-37.9224,145.0462,1910000,,,
Bentleigh,13,-37.9246,145.0383,1448000,,,
Bentleigh,13,-37.929,145.0375,820000,,,
Bentleigh,13,-37.9307,145.0444,895000,,,
Bentleigh,13,-37.9148,145.0243,1041000,,,
Bentleigh,13,-37.9289,145.0481,1430000,,,
Bentleigh,13,-37.9178,145.0413,910000,,,
Bentleigh,13,-37.9155,145.0243,2520000,,,
Bentleigh,13,-37.9282,145.047,1350000,,,
Bentleigh,13,-37.9245,145.0336,635000,,,
Bentleigh,13,-37.9217,145.0315,1280000,,,
Bentleigh,13,-37.9144,145.0401,1900000,,,
Bentleigh,13,-37.9161,145.0284,1230000,,,
Bentleigh,13,-37.9155,145.0301,1150000,,,
Bentleigh,13,-37.9139,145.0395,1650000,,,
Bentleigh,13,-37.9307,145.0379,670000,,,
Bentleigh,13,-37.9259,145.0341,680000,,,
Bentleigh,13,-37.9294,145.041,1320000,,,
Bentleigh,13,-37.9263,145.0422,1380000,,,
Bentleigh,13,-37.9181,145.044,1900000,,,
Bentleigh,13,-37.9148,145.0404,1535000,,,
Bentleigh,13,-37.9206,145.0383,1281000,,,
Bentleigh,13,-37.9273,145.0324,1096000,,,
Bentleigh,13,-37.9241,145.048,1385000,,,
Bentleigh,13,-37.9178,145.0511,517500,,,
Bentleigh,13,-37.9291,145.0491,1245000,,,
Bentleigh,13,-37.9159,145.0285,503000,,,
Bentleigh,13,-37.9155,145.0243,2620000,,,
Bentleigh,13,-37.9193,145.0484,760000,,,
Bentleigh,13,-37.9159,145.039,405000,,,
Bentleigh East,13.9,-37.9305,145.0547,1410000,,,
Bentleigh East,13.9,-37.9261,145.0566,760000,,,
Bentleigh East,13.9,-37.9237,145.0763,825000,,,
Bentleigh East,13.9,-37.9255,145.0796,746000,,,
Bentleigh East,13.9,-37.9181,145.0586,580000,,,
Bentleigh East,13.9,-37.9333,145.0602,1275000,,,
Bentleigh East,13.9,-37.9155,145.0723,1206000,,,
Bentleigh East,13.9,-37.9135,145.0774,1115000,,,
Bentleigh East,13.9,-37.9166,145.0719,1190000,,,
Bentleigh East,13.9,-37.9174,145.0717,1270000,,,
Bentleigh East,13.9,-37.9229,145.0557,1025000,,,
Bentleigh East,13.9,-37.9244,145.0547,740000,,,
Bentleigh East,13.9,-37.9234,145.0533,1960000,,,
Bentleigh East,13.9,-37.91,145.0842,495000,,,
Bentleigh East,13.9,-37.9193,145.0659,570000,,,
Bentleigh East,13.9,-37.9167,145.0771,1220000,,,
Bentleigh East,13.9,-37.9262,145.0808,885000,,,
Bentleigh East,13.9,-37.9168,145.069,830000,,,
Bentleigh East,13.9,-37.9157,145.0802,1137500,,,
Bentleigh East,13.9,-37.9272,145.0644,1100000,,,
Bentleigh East,13.9,-37.9132,145.0782,1040000,,,
Bentleigh East,13.9,-37.9347,145.0546,1210000,,,
Bentleigh East,13.9,-37.914,145.0714,1160000,,,
Bentleigh East,13.9,-37.9119,145.0705,1215000,,,
Bentleigh East,13.9,-37.9358,145.0688,1200000,,,
Bentleigh East,13.9,-37.9284,145.0668,1050000,,,
Bentleigh East,13.9,-37.9209,145.0757,950000,,,
Bentleigh East,13.9,-37.9212,145.0674,380000,,,
Bentleigh East,13.9,-37.9232,145.0537,689000,,,
Bentleigh East,13.9,-37.9069,145.0568,1400000,,,
Bentleigh East,13.9,-37.9309,145.0685,965000,,,
Bentleigh East,13.9,-37.9231,145.066,1338000,,,
Bentleigh East,13.9,-37.9262,145.055,800000,,,
Bentleigh East,13.9,-37.9223,145.0747,651000,,,
Bentleigh East,13.9,-37.9272,145.0804,920000,,,
Bentleigh East,13.9,-37.9256,145.0757,1390000,,,
Bentleigh East,13.9,-37.9102,145.0709,495000,,,
Bentleigh East,13.9,-37.9205,145.0528,370000,,,
Bentleigh East,13.9,-37.9186,145.0709,1100000,,,
Bentleigh East,13.9,-37.9244,145.0792,1100000,,,
Bentleigh East,13.9,-37.9241,145.0539,1355000,,,
Bentleigh East,13.9,-37.925,145.0612,1206000,,,
Bentleigh East,13.9,-37.9082,145.0681,486500,,,
Bentleigh East,13.9,-37.9126,145.0776,1010000,,,
Bentleigh East,13.9,-37.9312,145.0795,899000,,,
Bentleigh East,13.9,-37.9153,145.0707,1415000,,,
Bentleigh East,13.9,-37.9245,145.0507,1185000,,,
Bentleigh East,13.9,-37.9164,145.0765,1060000,,,
Bentleigh East,13.9,-37.9218,145.0607,716000,,,
Bentleigh East,13.9,-37.9177,145.0535,1550000,,,
Bentleigh East,13.9,-37.9092,145.0813,840000,,,
Bentleigh East,13.9,-37.9159,145.0733,1110000,,,
Bentleigh East,13.9,-37.9183,145.071,1106000,,,
Bentleigh East,13.9,-37.9239,145.0781,845000,,,
Bentleigh East,13.9,-37.9227,145.0558,860000,,,
Bentleigh East,13.9,-37.9198,145.0791,1208000,,,
Bentleigh East,13.9,-37.9219,145.0733,921000,,,
Bentleigh East,13.9,-37.9334,145.0667,1165000,,,
Bentleigh East,13.9,-37.9174,145.0779,1270000,,,
Bentleigh East,13.9,-37.9099,145.0726,742500,,,
Bentleigh East,13.9,-37.9303,145.0805,920000,,,
Bentleigh East,13.9,-37.926,145.0551,1307000,,,
Bentleigh East,13.9,-37.9343,145.0607,1010000,,,
Bentleigh East,13.9,-37.9179,145.071,702000,,,
Bentleigh East,13.9,-37.9111,145.072,813000,,,
Bentleigh East,13.9,-37.9196,145.0691,805000,,,
Bentleigh East,13.9,-37.9173,145.0742,880000,,,
Bentleigh East,13.9,-37.9257,145.0735,1100000,,,
Bentleigh East,13.9,-37.9348,145.0634,1085000,,,
Bentleigh East,13.9,-37.9112,145.0738,920000,,,
Bentleigh East,13.9,-37.9117,145.0695,1050000,,,
Bentleigh East,13.9,-37.9217,145.056,1560000,,,
Bentleigh East,13.9,-37.9278,145.081,800000,,,
Bentleigh East,13.9,-37.9293,145.0657,722000,,,
Bentleigh East,13.9,-37.9286,145.069,930000,,,
Bentleigh East,13.9,-37.919,145.0829,921000,,,
Bentleigh East,13.9,-37.9193,145.0691,1035000,,,
Bentleigh East,13.9,-37.9329,145.0617,720000,,,
Bentleigh East,13.9,-37.9228,145.0527,1185000,,,
Bentleigh East,13.9,-37.9252,145.0562,1352000,,,
Bentleigh East,13.9,-37.9197,145.057,1005000,,,
Bentleigh East,13.9,-37.9073,145.0599,761000,,,
Bentleigh East,13.9,-37.906,145.0547,1600000,,,
Bentleigh East,13.9,-37.9244,145.0665,1200000,,,
Bentleigh East,13.9,-37.9168,145.0809,780000,,,
Bentleigh East,13.9,-37.9299,145.0598,1250000,,,
Bentleigh East,13.9,-37.9115,145.0844,750000,,,
Bentleigh East,13.9,-37.9198,145.0787,1300000,,,
Bentleigh East,13.9,-37.9191,145.075,1475000,,,
Bentleigh East,13.9,-37.9262,145.0624,1110000,,,
Bentleigh East,13.9,-37.9149,145.0676,835000,,,
Bentleigh East,13.9,-37.9117,145.0534,1690000,,,
Bentleigh East,13.9,-37.9149,145.0788,791000,,,
Bentleigh East,13.9,-37.9347,145.0507,900000,,,
Bentleigh East,13.9,-37.9144,145.0582,1189000,,,
Bentleigh East,13.9,-37.9269,145.0787,825000,,,
Bentleigh East,13.9,-37.9195,145.0555,1030000,,,
Bentleigh East,13.9,-37.9176,145.0566,970000,,,
Bentleigh East,13.9,-37.9369,145.0751,930000,,,
Bentleigh East,13.9,-37.9198,145.0545,1510000,,,
Bentleigh East,13.9,-37.9316,145.0542,1240000,,,
Bentleigh East,13.9,-37.9079,145.0707,823000,,,
Bentleigh East,13.9,-37.9147,145.0645,1310000,,,
Bentleigh East,13.9,-37.9272,145.0786,1475000,,,
Bentleigh East,13.9,-37.9133,145.0837,950000,,,
Bentleigh East,13.9,-37.9198,145.0789,1045000,,,
Bentleigh East,13.9,-37.9193,145.0553,750000,,,
Bentleigh East,13.9,-37.9085,145.0683,800000,,,
Bentleigh East,13.9,-37.9079,145.0685,655000,,,
Bentleigh East,13.9,-37.9066,145.0541,1550000,,,
Bentleigh East,13.9,-37.9087,145.0537,835000,,,
Bentleigh East,13.9,-37.9178,145.0815,1140000,,,
Bentleigh East,13.9,-37.9146,145.0767,1120000,,,
Bentleigh East,13.9,-37.9256,145.0533,1465000,,,
Bentleigh East,13.9,-37.9241,145.0763,910000,,,
Bentleigh East,13.9,-37.9329,145.053,920000,,,
Bentleigh East,13.9,-37.9179,145.0592,935000,,,
Bentleigh East,13.9,-37.9242,145.0705,977000,,,
Bentleigh East,13.9,-37.9113,145.0765,1352000,,,
Bentleigh East,13.9,-37.9274,145.0654,1115000,,,
Bentleigh East,13.9,-37.9324,145.0577,780000,,,
Bentleigh East,13.9,-37.9233,145.0674,1115000,,,
Bentleigh East,13.9,-37.9232,145.0563,1197000,,,
Bentleigh East,13.9,-37.9292,145.0708,485000,,,
Bentleigh East,13.9,-37.9245,145.0773,810000,,,
Bentleigh East,13.9,-37.9129,145.0598,1365000,,,
Bentleigh East,13.9,-37.9314,145.0808,700000,,,
Bentleigh East,13.9,-37.9138,145.0774,1698888,,,
Bentleigh East,13.9,-37.9258,145.075,1150000,,,
Bentleigh East,13.9,-37.9096,145.0843,340000,,,
Bentleigh East,13.9,-37.9362,145.0691,1000000,,,
Bentleigh East,13.9,-37.9142,145.08,965000,,,
Bentleigh East,13.9,-37.9225,145.0754,870000,,,
Bentleigh East,13.9,-37.9143,145.0629,1405000,,,
Bentleigh East,13.9,-37.912,145.0752,1161000,,,
Bentleigh East,13.9,-37.9307,145.0531,1266000,,,
Bentleigh East,13.9,-37.9272,145.0801,700000,,,
Bentleigh East,13.9,-37.9116,145.0686,1325000,,,
Bentleigh East,13.9,-37.9257,145.0811,770000,,,
Bentleigh East,13.9,-37.9272,145.0705,1110000,,,
Bentleigh East,13.9,-37.9315,145.0619,380000,,,
Bentleigh East,13.9,-37.9281,145.0669,1175000,,,
Bentleigh East,13.9,-37.916,145.0776,1200000,,,
Bentleigh East,13.9,-37.9147,145.0751,1370000,,,
Bentleigh East,13.9,-37.9289,145.0502,1433500,,,
Bentleigh East,13.9,-37.9135,145.0557,1630000,,,
Bentleigh East,13.9,-37.9233,145.0616,1360000,,,
Bentleigh East,13.9,-37.9229,145.0673,900000,,,
Bentleigh East,13.9,-37.9075,145.061,860000,,,
Bentleigh East,13.9,-37.9218,145.0563,772500,,,
Bentleigh East,13.9,-37.9216,145.073,1001000,,,
Bentleigh East,13.9,-37.9107,145.0598,715000,,,
Bentleigh East,13.9,-37.9218,145.053,801000,,,
Bentleigh East,13.9,-37.9108,145.0794,882000,,,
Bentleigh East,13.9,-37.9234,145.0616,1180000,,,
Bentleigh East,13.9,-37.9241,145.0668,840000,,,
Bentleigh East,13.9,-37.9212,145.0606,710000,,,
Bentleigh East,13.9,-37.9295,145.063,1040000,,,
Bentleigh East,13.9,-37.9143,145.0699,1550000,,,
Bentleigh East,13.9,-37.9162,145.0799,930000,,,
Bentleigh East,13.9,-37.9286,145.0737,790000,,,
Bentleigh East,13.9,-37.927,145.0645,1040000,,,
Bentleigh East,13.9,-37.9251,145.0771,1020000,,,
Bentleigh East,13.9,-37.9376,145.0784,670000,,,
Bentleigh East,13.9,-37.9163,145.0779,800000,,,
Bentleigh East,13.9,-37.9213,145.0565,1120000,,,
Bentleigh East,13.9,-37.9181,145.0586,970000,,,
Bentleigh East,13.9,-37.9189,145.0584,787500,,,
Bentleigh East,13.9,-37.9129,145.0786,950000,,,
Bentleigh East,13.9,-37.9159,145.0787,886000,,,
Bentleigh East,13.9,-37.9131,145.07,780000,,,
Bentleigh East,13.9,-37.9374,145.0726,1015000,,,
Bentleigh East,13.9,-37.9364,145.0649,830000,,,
Bentleigh East,13.9,-37.9237,145.0527,1241000,,,
Bentleigh East,13.9,-37.9207,145.0757,1255000,,,
Bentleigh East,13.9,-37.9178,145.067,1320000,,,
Bentleigh East,13.9,-37.9236,145.0545,870000,,,
Bentleigh East,13.9,-37.9351,145.0572,1472500,,,
Bentleigh East,13.9,-37.908,145.0716,640000,,,
Bentleigh East,13.9,-37.9325,145.0694,1160000,,,
Bentleigh East,13.9,-37.919,145.0558,1306000,,,
Bentleigh East,13.9,-37.9291,145.0538,1291000,,,
Box Hill,13.1,-37.8151,145.135,1620000,,,
Box Hill,13.1,-37.8271,145.1299,645000,,,
Box Hill,13.1,-37.826,145.129,790000,,,
Box Hill,13.1,-37.828,145.1215,880000,,,
Box Hill,13.1,-37.8233,145.1267,1560000,,,
Box Hill,13.1,-37.8257,145.1216,1715000,,,
Box Hill,13.1,-37.8275,145.1298,1200000,,,
Box Hill,13.1,-37.8258,145.1246,1760000,,,
Box Hill,13.1,-37.8241,145.1262,288000,,,
Box Hill,13.1,-37.8167,145.1373,948000,,,
Box Hill,13.1,-37.8135,145.1218,2770000,,,
Box Hill,13.1,-37.8274,145.1274,1412000,,,
Box Hill,13.1,-37.8216,145.127,465000,,,
Box Hill,13.1,-37.8282,145.1301,975000,,,
Box Hill,13.1,-37.827,145.1209,1325000,,,
Box Hill,13.1,-37.8287,145.1319,750000,,,
Box Hill,13.1,-37.8285,145.1272,1400000,,,
Box Hill,13.1,-37.8235,145.1276,1500000,,,
Box Hill,13.1,-37.8247,145.1281,1600000,,,
Box Hill,13.1,-37.8193,145.1149,616000,,,
Box Hill,13.1,-37.8143,145.1262,1661000,,,
Box Hill,13.1,-37.8244,145.1319,1461400,,,
Box Hill,13.1,-37.8275,145.1232,775000,,,
Box Hill,13.1,-37.818,145.1354,1506000,,,
Box Hill,13.1,-37.8166,145.1354,1670000,,,
Box Hill,13.1,-37.8215,145.1214,340000,,,
Box Hill,13.1,-37.8166,145.1215,4000000,,,
Box Hill,13.1,-37.8247,145.1206,928000,,,
Box Hill,13.1,-37.8171,145.1343,761000,,,
Box Hill,13.1,-37.8234,145.1235,636000,,,
Box Hill,13.1,-37.8279,145.121,1625000,,,
Box Hill,13.1,-37.8273,145.1289,1430000,,,
Box Hill,13.1,-37.8261,145.1281,836000,,,
Box Hill,13.1,-37.8248,145.1215,400000,,,
Box Hill,13.1,-37.8264,145.1248,1170000,,,
Box Hill,13.1,-37.8274,145.1242,1670000,,,
Box Hill,13.1,-37.8246,145.1269,1351000,,,
Box Hill,13.1,-37.8283,145.1195,857000,,,
